3146811	en	Lunde
3146831	en	Lundamo
3147026	en	Lom
3147026	ru	Лом
3147104	ru	Лёдинг
3147104	en	Løding
3147465	en	Lillestrøm
3147465	ru	Лиллестрём
3147467	en	Lillesand
3147467	ru	Лиллесанн
3147474	en	Lillehammer
3147474	ja	リレハンメル
3147474	ru	Лиллехаммер
3147698	ru	Левангер
3147743	en	Lenvik
3148129	en	Larvik
3148129	ru	Ларвик
3148129	ja	ラルヴィク
3148138	en	Larkollen
3148569	en	Lærdal
3148776	en	Kvinesdal
3149312	en	Kristiansund
3149312	ru	Кристиансунн
3149318	en	Kristiansand
3149318	ru	Кристиансанн
3149318	ja	クリスティアンサンド
3149412	ru	Крагерё
3149533	en	Kongsvinger
3149533	ru	Конгсвингер
3149563	en	Kongsberg
3149563	ru	Конгсберг
3149577	ru	Кольверайд
3149577	en	Kolvereid
3149727	en	Knappskog
3149813	en	Kløfta
3150639	ru	Кабельвог
3150639	en	Kabelvåg
3150805	en	Jondal
3150851	ru	Йессхейм
3151265	en	Hyllestad
3151272	en	Hylkje
3151288	en	Hvittingfoss
3151770	en	Horten
3151770	ru	Хортен
3151917	ru	Хёнефосс
3152132	en	Holmestrand
3152548	ru	Хьельсет
3152548	en	Hjelset
3152884	en	Hermansverk
3152884	ru	Хермансверк
3152884	ja	ヘルマンスベルク
3152989	ru	Хемседаль
3152995	en	Hemnesberget
3153517	en	Hauknes
3153623	en	Haugesund
3153623	ru	Хёугесунн
3153623	ja	ハウゲスン
3153823	en	Harstad
3153823	ru	Харстад
3153890	ru	Харам
3154084	en	Hamar
3154084	ru	Хамар
3154084	ja	ハーマル
3154209	en	Halden
3154209	ru	Халден
3155041	en	Grimstad
3155041	ru	Гримстад
3155041	ja	グリムスタッド
3155247	en	Granvin
3155422	en	Gol
3155487	en	Glomfjord
3155567	en	Justvik
3155573	en	Gjøvik
3155573	ru	Йёвик
3155913	en	Geilo
3155913	ru	Гейло
3155913	ja	ヤイロ
3156470	ru	Фрогнер
3156470	en	Frogner
3156529	en	Fredrikstad
3156529	ja	フレドリクスタ
3156529	ru	Фредрикстад
3156804	en	Førde
3156980	ru	Флурё
3157090	ru	Флеккефьорд
3157090	ja	フレッケフィヨール
3157162	en	Flateby
3157162	ja	アーケシュフース県
3157436	en	Fitjar
3157549	ru	Финнснес
3157679	en	Fevik
3157686	en	Fetsund
3157686	ja	フェトスン
3157766	en	Fedje
3157781	ru	Фауске
3157889	en	Fagerstrand
3158015	en	Etne
3158046	en	Espeland
3158300	en	Elverum
3158300	ru	Эльверум
3158608	en	Eidsvoll
3158668	en	Eidfjord
3158668	ru	Эйдфьорд
3158697	en	Eide
3158960	ru	Дрёбак
3159016	en	Drammen
3159016	ru	Драммен
3159016	ja	ドランメン
3159107	en	Dombås
3159665	en	Buskerud
3159665	ja	ブスケルード
3159954	ru	Брённёйсунн
3160100	ru	Брекстад
3160100	en	Brekstad
3160881	en	Bodø
3160881	ru	Будё
3160881	ja	ボードー
3161456	en	Bjerkvik
3161456	ja	ビェルクビク
3161732	en	Bergen
3161732	ja	ベルゲン
3161732	ru	Берген
3162116	ru	Балестранн
3162321	en	Austevoll
3162321	ru	Эустеволл
3162385	en	Aursmoen
3162412	en	Aure
3162412	ru	Эуре
3162651	ru	Ашим
3162657	en	Asker
3162657	ja	アスケー
3162657	ru	Аскер
3162884	en	Åros
3162924	en	Indre Arna
3162955	en	Arendal
3162955	ru	Арендал
3162955	ja	アーレンダール
3163146	ru	Анденес
3163155	ru	Ондалснес
3163155	ja	オンダルスネス
3163215	ru	Омли
3163269	en	Alvdal
3163392	en	Ålesund
3163392	ru	Олесунн
3163392	ja	オーレスン
3163410	ja	オール
3163410	ru	Ол
3163443	en	Åkrehamn
3163480	en	Akershus
3163480	ru	фюльке Акерсхус
3163480	ja	アーケシュフース県
3163506	en	Ågotnes
3163608	en	Å
3205608	en	Vormedal
3232860	ru	Мюре
3336588	en	Ørsta
3336588	ru	Эрста
3345453	en	Vestnes
6545362	en	Fjellfoten
6545367	en	Neskollen
6639661	ru	Кинсарвик
7280466	ru	Фроста
7288344	ru	Вик
7288345	ru	Согдаль
7626330	ru	Энгердал
7626334	en	Ringebu
7626337	ru	Ванг
7626340	ru	Хуль
7626373	ru	Сурнадал
7626375	ru	Рисса
7626381	ru	Клебу
7626393	ru	Хаттфьелльдал
8504433	en	Billingstad
8558570	ru	Лустер
11862827	en	Trøndelag
11862827	ja	トロンデラーグ
11862827	ru	Трёнделаг
12110596	en	Agder
12110596	ja	アグデル
12110598	ru	Иннландет
12110598	en	Innlandet
12110598	ja	インラント県
12110600	ru	Вестланн
12110600	en	Vestland
12110600	ja	ヴェストラン県
1282616	en	Walin
1282714	ru	Тансен
1282770	ru	Сираха
1282898	en	Pokhara
1282898	ja	ポカラ
1282898	ru	Покхара
1282931	en	Patan
1282931	ru	Лалитпур
1282988	en	Nepal
1282988	ja	ネパール王国
1282988	ru	Непал
1283011	en	Nanche Bazar
1283011	ru	Намче-Базар
1283011	ja	ナムチェバザール
1283018	ru	Нагаркот
1283022	en	Mustang
1283022	ja	ムスタン王国
1283022	ru	Мустанг
1283095	en	Mahendranagar
1283189	en	Kodari
1283189	ru	Кодари
1283190	ja	キルティプル
1283190	ru	Киртипур
1283240	en	Kathmandu
1283240	ja	カトマンズ
1283240	ru	Катманду
1283285	en	Jumla
1283318	en	Janakpur Dham
1283318	ja	ジャナクプル
1283318	ru	Джанакпур
1283339	en	Hetauda
1283339	ja	ヘトウラ
1283339	ru	Хетауда
1283392	en	Ghorahi
1283401	ru	Гаура
1283448	en	Dhulikhel
1283448	ja	ドゥリケル
1283465	en	Dhankuta
1283465	ru	Дханкута
1283465	ja	ダンクタ
1283467	en	Dhangadhi
1283467	ru	Дхангадхи
1283562	en	Butwal
1283562	ru	Бутвал
1283562	ja	ブトワル
1283581	en	Birgunj
1283582	ru	Биратнагар
1283582	en	Biratnagar
1283582	ja	ビラートナガル
1283613	en	Bharatpur
1283613	ja	バラトプル
1283613	ru	Бхаратпур
1283617	ja	バクタプル
1283617	ru	Бхактапур
1283621	en	Siddharthanagar
1283679	ru	Банепа
1283679	en	Banepa
1283679	ja	バネパ
1283711	ru	Баглунг
6254842	ru	Бесисахар
6254843	ru	Бирендранаган
6254843	ja	ビレンドラナガル
6254843	en	Birendranagar
6254845	en	Dipayal
6254845	ru	Дипаял
6254845	ja	ディパヤル
6941099	ru	Непалгун
8411054	en	Madhyapur Thimi
8411054	ja	マディヤプル・ティミ
10316796	en	Chapali Bhadrakali
11154397	en	Bhattarai Danda
12095447	en	Koshi
12095447	ja	コシ
12095448	en	Madhesh
12095448	ja	マッデシュ
12095449	en	Bagmati Province
12095449	ja	バグマティ Province
12095450	en	Gandaki Pradesh
12095451	en	Lumbini Province
12095451	ja	ルンビニ Province
12095452	en	Karnali Pradesh
12095452	ja	カルナリ Pradesh
12095453	en	Sudurpashchim Pradesh
12095453	ja	スドゥルパシュチム Pradesh
2110418	en	Yaren District
2110418	ja	ヤレン地区
2110418	ru	Ярен
2110419	en	Yangor
2110419	ru	Янгор
2110419	ja	ヤンゴル
2110420	en	Uaboe District
2110420	ja	ウアボエ地区
2110420	ru	Уабо
2110421	en	Uaboe
2110421	ru	Уабое
2110421	ja	ウアボエ
2110423	en	Nibok District
2110423	ja	ニボク地区
2110423	ru	Нибок
2110425	en	Nauru
2110425	ja	ナウル
2110425	ru	Науру
2110427	en	Baitsi District
2110427	ja	バイチ地区
2110427	ru	Баити
2110431	en	Meneng District
2110431	ja	メネン地区
2110431	ru	Мененг
2110432	en	Ijuw District
2110432	ja	イジュウ地区
2110432	ru	Июв
2110433	en	Ijuw
2110433	ru	Ижув
2110433	ja	イジュ
2110435	en	Ewa District
2110435	ja	エウァ地区
2110435	ru	Ева
2110437	en	Denigomodu District
2110437	ja	デニゴムドゥ地区
2110437	ru	Денигомоду
2110440	en	Buada District
2110440	ja	ブアダ地区
2110440	ru	Буада
2110441	en	Boe District
2110441	ja	ボエ地区
2110441	ru	Боэ
2110442	en	Baiti District
2110442	ja	バイチ地区
2110442	ru	Баити
2110445	en	Anibare District
2110445	ja	アニバレ地区
2110445	ru	Анибар
2110447	en	Anibare
2110447	ru	Анибаре
2110447	ja	アニバレ
2110448	en	Anetan District
2110448	ja	アネタン地区
2110448	ru	Анетан
2110449	en	Anabar District
2110449	ja	アナバー地区
2110449	ru	Анабар
2110450	en	Anabar
2110450	ru	Анабар
2110450	ja	アナバル
2110451	en	Aiwo District
2110451	ja	アイウォ地区
2110451	ru	Айво
7626461	en	Yaren District
7626461	ja	ヤレン地区
7626461	ru	Ярен
12129637	en	The Location
4036232	en	Niue
4036232	ja	ニウエ島
4036232	ru	Ниуе
4036284	en	Alofi
4036284	ja	アロフィ
4036284	ru	Алофи
2178931	en	Yaldhurst
2179089	en	Wigram
2179537	en	Wellington
2179537	ru	Веллингтон
2179537	ja	ウェリントン
2179538	en	Wellington Region
2179538	ja	ウェリントン地方
2179538	ru	Веллингтон
2179639	ru	Уоркуэрт
2179670	ru	Вангануи
2179670	en	Whanganui
2179670	ja	ワンガヌイ
2179671	en	Manawatu-Wanganui
2179671	ja	マナワツ・ワンガヌイ
2179689	en	Wallaceville
2179867	en	Waitakere City
2179867	ru	Уаитакере
2179867	ja	ワイタケレ
2180127	en	Wainui
2180293	en	Waikato Region
2180293	ja	ワイカト地方
2180293	ru	Уаикато
2180737	en	Turangi
2180995	en	Tokoroa
2181133	en	Timaru
2181133	ru	Тимару
2181133	ja	ティマルー
2181625	en	Te Anau
2181742	en	Taupo
2181742	ru	Таупо
2181742	ja	タウポ
2181818	en	Tasman District
2181818	ja	タスマン地方
2181818	ru	Тасман
2181872	en	Taranaki Region
2181872	ja	タラナキ地方
2181872	ru	Таранаки
2182501	en	Southland
2182501	ja	サウスランド地方
2182501	ru	Саутленд
2182560	en	Bay of Plenty
2182560	ja	ベイ・オブ・プレンティ
2182560	ru	Бей-оф-Пленти
2182715	en	Silverstream
2183472	ru	Ричмонд
2183472	en	Richmond
2183472	ja	リッチモンド
2183578	ru	Редклиффс
2183578	en	Redcliffs
2184084	ru	Пекеруа-Бэй
2184084	en	Pukerua Bay
2184397	ru	Порируа
2184397	en	Porirua
2184397	ja	ポリルア市
2184504	ja	プリマートン
2184504	en	Plimmerton
2184707	en	Wanaka
2184707	ja	ワナカ
2184904	ru	Парапарауму
2185018	en	Palmy
2185018	ru	Палмерстон-Норт
2185018	ja	パーマストンノース
2185462	ja	オラティア
2185462	en	Oratia
2185579	en	Onerahi
2185587	en	Onekawa
2185964	en	North Shore
2185964	ru	Норт-Шор
2185978	en	Northland
2185978	ja	ノースランド地方
2185978	ru	Нортленд
2185994	en	North East Valley
2186224	en	New Zealand
2186224	ja	ニュージーランド
2186224	ru	Новая Зеландия
2186239	en	New Plymouth
2186239	ru	Нью-Плимут
2186239	ja	ニュープリマス
2186280	ru	Нельсон
2186280	ja	ネルソン
2186280	en	Nelson
2186313	en	Napier City
2186313	ru	Нейпир
2186313	ja	ネーピア
2186498	en	Moturoa
2187304	en	Marlborough
2187304	ja	マールボロ地方
2187304	ru	Марлборо
2187404	en	Manukau
2188089	en	Macandrew Bay
2188164	en	Lower Hutt
2188164	ru	Лоуэр-Хатт
2188164	ja	ローワーハット
2188371	ja	リンカーン
2188371	ru	Линкольн
2188666	en	Dreyerton
2188874	ja	ケリケリ
2189028	en	Karori
2189028	ja	カロリ
2189529	en	Invercargill
2189529	ru	Инверкаргилл
2189529	ja	インバーカーギル
2189854	ja	ホマイ
2189854	en	Homai
2190110	ru	Хиткот
2190110	ja	ヒースコート・ヴァリー
2190110	en	Heathcote Valley
2190146	en	Hawke's Bay Region
2190146	ja	ホークス・ベイ地方
2190146	ru	Хокс-Бей
2190224	ru	Хейстингс
2190224	ja	ヘイスティングズ
2190224	en	Hastings
2190324	en	Hamilton
2190324	ja	ハミルトン
2190324	ru	Гамильтон
2190329	ru	Халсвелл
2190329	en	Halswell
2190767	en	Gisborne
2190767	ja	ギズボーン地方
2190767	ru	Гисборн
2191167	en	Fendalton
2191562	en	Dunedin
2191562	ru	Данидин
2191562	ja	ダニーデン
2191911	ru	Даргавилл
2192093	en	Coromandel
2192313	en	Claudelands
2192362	en	Christchurch
2192362	ja	クライストチャーチ
2192362	ru	Крайстчерч
2192521	ru	Каслпоинт
2192628	en	Canterbury
2192628	ja	カンタベリー地方
2192628	ru	Кентербери
2192676	en	Campbells Bay
2192941	ja	ブルックリン
2192941	en	Brooklyn
2193733	ru	Окленд
2193733	ja	オークランド
2193733	en	Auckland
2193734	en	Auckland
2193734	ja	オークランド地方
2193734	ru	Окленд
2206359	ja	ハウェラ
2206854	en	Gisborne
2206854	ru	Гисборн
2206854	ja	ギズボーン
2206890	ru	Мастертон
2206894	ru	Хокитика
2206894	en	Hokitika
2206895	ja	グレイマウス
2206895	ru	Греймут
2206895	en	Greymouth
2206900	en	Westport
2206900	ja	ウエストポート
2206939	ja	ブルーフ
2206939	en	Bluff
2207740	ru	Такапуна
2207740	en	Takapuna
2207740	ja	タカプナ
2208032	en	Tauranga
2208032	ja	タウランガ
2208032	ru	Тауранга
2208041	ru	Маунт Маунгануи
2208091	en	Waitara
2208330	ru	Факатане
2208330	en	Whakatane
2208330	ja	ワカタネ
2208333	ru	Темс
4032804	en	Waitangi
4032804	ru	Вайтанги
4032804	ja	ワイタンギ
4033013	en	Chatham Islands
4033013	ja	チャサム諸島
6201424	ru	Гор
6204696	en	Queenstown
6204696	ja	クイーンズタウン
6204696	ru	Квинстаун
6206253	ru	Эрроутаун
6207775	ru	Кромвель
6207905	ja	アレクサンドラ
6214317	en	Geraldine
6214317	ru	Джералдин
6214564	ru	Кенсингтон
6215045	ja	オマルー
6215045	ru	Оамару
6217081	ja	アシュバートン
6217081	ru	Ашбертон
6219009	ru	Хэмпстед
6220981	ja	リトルトン
6220981	ru	Литтелтон
6223846	ja	ストラトフォード
6228827	ja	カイタイア
6228827	ru	Каитаиа
6230919	en	Whangarei
6230919	ru	Фангареи
6230919	ja	ファンガレイ
6231568	en	Takanini
6232192	ja	ニュー・リン
6232192	en	New Lynn
6232237	en	Mount Eden
6232305	ja	レムエラ
6232305	en	Remuera
6235764	ru	Матамата
6235764	en	Matamata
6240770	ru	Кеймбридж
6241325	en	Rotorua
6241325	ru	Роторуа
6241325	ja	ロトルア
6243776	en	Picton
6243776	ru	Пиктон
6243776	ja	ピクトン
6243926	ru	Бленем
6243926	ja	ブレナム
6243926	en	Blenheim
6244801	en	Mount Cook
6244819	ja	マウント・ヴィクトリア
6244819	en	Mount Victoria
6244895	ru	Аппер-Хатт
6244895	en	Upper Hutt
6244895	ja	アッパーハット
6246634	en	Taradale
6247832	en	Temple View
6612108	ru	Нельсон
6612108	en	Nelson Region
6612108	ja	ネルソン地方
6612109	en	Otago
6612109	ja	オタゴ地方
6612109	ru	Отаго
6612113	en	West Coast
6612113	ja	ウェスト・コースト地方
6612113	ru	Уэст-Кост
8298608	en	Rosebank
11876518	en	Kennedys Bush
286245	en	Sur
286245	ru	Сур
286245	ja	スール
286282	ru	Сухар
286282	en	Sohar
286282	ja	ソハール
286621	en	Salalah
286621	ru	Салала
286621	ja	サラーラ
286647	en	Saham
286647	ru	Салам
286963	en	Oman
286963	ja	オマーン国
286963	ru	Оман
286987	ru	Низва
286987	en	Nizwa
286987	ja	ニズワ
287286	en	Muscat
287286	ja	マスカット
287286	ru	Маскат
287614	en	Khasab
287614	ja	ハサブ
287614	ru	Эль-Хасаб
287830	en	Ibri
287832	ru	Ибра
287832	en	Ibra'
287832	ja	イブラ
287939	en	Hayma'
287939	ru	Хайма
287939	ja	ハイマ
288507	ru	Дибба Аль-Баях
288967	en	Seeb
288967	ru	Эс-Сиб
289011	en	Rustaq
289011	ru	Рустака
289317	en	Buraimi
289317	ru	Аль-Бурайми
289317	ja	アルブライミ
291586	ru	Мадха
411735	en	Ad Dakhiliyah Governorate
411735	ru	Эд-Дахилия
411735	ja	ダーヒリーヤ行政区
411736	en	Al Batinah South
411736	ru	Южная Эль-Батина
411736	ja	南バーティナ地方
411737	en	Al Wusta Governorate
411737	ru	Эль-Вуста
411737	ja	ウスタ行政区
411738	en	Ash Sharqiyah South Governorate
411738	ja	南東県
411739	en	Ad Dhahirah
411739	ru	Эз-Захира
411739	ja	ザーヒラ行政区
411740	en	Muscat
411740	ja	マスカット特別行政区
411740	ru	Маскат
411741	en	Musandam Governorate
411741	ja	ムサンダム特別行政区
411741	ru	Мусандам
411742	en	Dhofar
411742	ja	ドファール特別行政区
411742	ru	Дофар
7110710	en	Al Buraimi Governorate
7110710	ru	Эль-Бурайми
7110710	ja	ブライミ特別行政区
8394433	en	Northeastern Governorate
8394433	ru	Северная Эш-Шаркия
8394433	ja	北シャルキーヤ地方
8394434	en	Al Batinah North Governorate
8394434	ru	Северная Эль-Батина
8394434	ja	北バーティナ地方
3700159	en	Veraguas Province
3700159	ja	ベラグアス県
3700159	ru	Верагуас
3700269	en	Ustupo
3700269	ja	ウストゥポ
3700563	ru	Токумен
3701117	en	Santiago
3701117	ru	Сантьяго-де-Веррагус
3701117	ja	サンティアゴ・デ・ベラグアス
3701196	en	Santa Fé
3701537	en	Guna Yala
3701537	ru	Куна-Яла
3701537	ja	クナ・ヤラ自治区
3701816	en	Río Rita
3701861	en	Río Hato
3702276	en	Quebrada Bonita Adentro
3702342	en	Burica
3702390	en	Puerto Obaldía
3702431	en	Puerto Armuelles
3702577	ja	ポルトベロ
3702577	ru	Портобело
3702647	en	Playón Chico
3702647	ru	Плайон Чико
3703068	en	Penonomé
3703068	ru	Пенономе
3703068	ja	ペノノメ
3703239	en	Pedasí
3703430	en	Panama
3703430	ja	パナマ
3703430	ru	Панама
3703443	en	Panama City
3703443	ja	パナマシティ
3703443	ru	Панама
3703818	en	Nuevo Vigía
3703946	en	Narganá
3704029	en	Mulatupo
3704460	en	Mata del Nance
3704961	en	Los Santos Province
3704961	ja	ロス・サントス県
3704961	ru	Лос-Сантос
3705678	en	Llano Tugri
3705678	ru	Льяно Тугри
3705678	ja	ラーノ・トゥグリ
3706208	en	Las Tablas
3706208	ru	Лас-Таблас
3706208	ja	ラス・タブラス
3707058	en	La Palma
3707058	ru	Ла-Палма
3707058	ja	ラ・パルマ
3707961	en	La Chorrera
3707961	ru	Ла-Чоррера
3707961	ja	ラ・チョレラ
3708432	en	Jaqué
3708710	en	Herrera Province
3708710	ja	エレーラ県
3708710	ru	Эррера
3709361	en	Garachiné
3709823	en	El Valle de la Unión
3710114	en	El Porvenir
3710114	ru	Эль-Поршенир
3710114	ja	エル・ポルベニル
3710808	en	El Giral
3710864	en	El Espino de Santa Rosa
3710910	en	Entradero
3711668	en	David
3711668	ru	Давид
3711668	ja	ダビッド
3712076	en	Colón
3712076	ja	コロン
3712076	ru	Колон
3712280	en	Churuquita Grande
3712384	en	Chitré
3712384	ru	Читре
3712384	ja	チトレ
3712410	en	Chiriquí Province
3712410	ja	チリキ県
3712410	ru	Чирики
3712462	en	Chigoré
3712560	ru	Чангинола
3712765	en	Cerro Cama
3713381	en	Calzada Larga
3713954	en	Bocas del Toro Province
3713954	ja	ボカス・デル・トーロ県
3713954	ru	Бокас-дель-Торо
3713959	ru	Бокас-дель-Торо
3713959	en	Bocas Town
3713959	ja	ボカス・デル・トロ
3714000	en	Boca de Parita
3714956	en	Ailigandí
3715156	en	Achutupo
3715156	ja	アチュトゥポ
7303686	ru	Эмбера-Воунаан
7303686	en	Embera
7303686	ja	エンベラ
7303688	ru	Нгобе-Бугле
7303688	en	Ngöbe-Buglé Comarca
7303688	ja	ノベ・ブグレ自治区
8581466	en	Union Choco
8581466	ru	Унион-Чоко
8581466	ja	ユニオン・チョコ
10206733	en	Contadora
11353126	en	Panamá Oeste Province
11353126	ja	パナマ・オエスト州
3690654	ru	Юримагуас
3690875	en	Virú
3691094	en	Uchiza
3691099	en	Ucayali
3691099	ja	ウカヤリ県
3691099	ru	Укаяли
3691146	en	Tumbes Department
3691146	ja	トゥンベス県
3691146	ru	Тумбес
3691148	en	Tumbes
3691148	ru	Тумбес
3691148	ja	トゥンベス
3691175	ru	Трухильо
3691175	ja	トルヒーリョ
3691175	en	Trujillo
3691185	en	Trompeteros
3691474	ru	Тарапото
3691582	en	Talara
3691582	ru	Талара
3691582	ja	タララ
3691674	en	Sullana
3691674	ru	Сульяна
3692073	en	Santiago de Cao
3692310	en	San Pedro de Lloc
3692385	en	San Martín Department
3692385	ja	サン・マルティン県
3692385	ru	Сан-Мартин
3692462	en	San Juan
3692667	ru	Зана
3693343	en	Pucara
3693345	en	Pucallpa
3693345	ja	プカルバ
3693345	ru	Пукальпа
3693525	en	Piura
3693525	ja	ピウラ県
3693525	ru	Пьюра
3693528	en	Piura
3693528	ru	Пьюра
3693528	ja	ピウラ
3693645	ru	Пикси
3694112	ru	Пайта
3694119	en	Paiján
3694564	en	Moyobamba
3694564	ru	Мойобамба
3694564	ja	モヨバンバ
3694666	en	Monsefú
3695000	en	Máncora
3695238	en	Loreto
3695238	ja	ロレート県
3695238	ru	Лорето
3695617	ru	Ларедо
3695753	en	Lambayeque
3695753	ja	ランバイエケ県
3695753	ru	Ламбаеке
3695754	ru	Ламбайеке
3695781	en	La Libertad
3695781	ja	ラ・リベルタ県
3695781	ru	Ла-Либертад
3696057	en	Juanjuí
3696057	ru	Хуанхуи
3696057	ja	フアンフイ
3696150	ru	Хаэн
3696150	en	Jaén
3696183	en	Iquitos
3696183	ru	Икитос
3696183	ja	イキトス
3696237	en	Ichocán
3696378	en	Huaraz
3696378	ru	Уарас
3696378	ja	ワラス
3696416	en	Huánuco Department
3696416	ja	ワヌコ県
3696416	ru	Уануко
3696417	en	Huánuco
3696417	ru	Уануко
3696417	ja	ワヌコ
3697554	ru	Куско
3697833	en	Contumazá
3698105	en	Chulucanas
3698105	ru	Чулуканаса
3698304	en	Chimbote
3698304	ru	Чимботе
3698304	ja	チンボテ
3698350	en	Chiclayo
3698350	ru	Чиклайо
3698350	ja	チクラーヨ
3698390	en	Chepén
3698540	en	Chachapoyas
3698540	ru	Чачапояс
3698540	ja	チャチャポヤス
3698608	en	Celendín
3698841	ru	Карас
3698841	en	Caraz
3698841	ja	カラス
3699087	en	Cajamarca Department
3699087	ja	カハマルカ県
3699087	ru	Кахамарка
3699088	en	Cajamarca
3699088	ru	Кахамарка
3699088	ja	カハマルカ
3699486	ru	Багуа
3699674	en	Ancash
3699674	ja	アンカシュ県
3699674	ru	Анкаш
3699699	en	Amazonas
3699699	ja	アマソナス県
3699699	ru	Амасонас
3927758	ru	Тарма
3927803	en	Taquile
3928127	en	Tacna
3928127	ja	タクナ県
3928127	ru	Такна
3928128	en	Tacna
3928128	ru	Такна
3928128	ja	タクナ
3929520	en	San Juan de Marcona
3929805	ru	Сан Бартоло
3931275	en	Puno
3931275	ja	プーノ県
3931275	ru	Пуно
3931276	en	Puno
3931276	ja	プーノ
3931276	ru	Пуно
3931470	en	Puerto Maldonado
3931470	ja	プエルト・マルドナド
3931470	ru	Пуэрто-Мальдонадо
3932145	en	Pisco
3932145	ru	Писко
3932166	ru	Писак
3932488	en	Peru
3932488	ja	ペルー共和国
3932488	ru	Перу
3932834	en	Pasco Department
3932834	ja	パスコ県
3932834	ru	Паско
3933024	ru	Парамонга
3933058	ru	Паракас
3934055	en	Ollantaytambo
3934055	ja	オリャンタイタンボ
3934055	ru	Ольянтайтамбо
3934356	en	Nazca
3934356	ru	Наска
3934607	en	Moquegua Department
3934607	ja	モケグア県
3934607	ru	Мокегуа
3934608	en	Moquegua
3934608	ru	Мокегуа
3934608	ja	モケグア
3934707	ru	Мольендо
3935102	en	Mazamari
3935619	en	Madre de Dios Department
3935619	ja	マードレ・デ・ディオス県
3935619	ru	Мадре-де-Дьос
3935636	ru	Мачу-Пикчу
3936451	en	Lima Province
3936451	ja	リマ郡
3936451	ru	Лима
3936452	en	Lima region
3936452	ja	リマ県
3936452	ru	Лима
3936456	en	Lima
3936456	ja	リマ
3936456	ru	Лима
3936952	ru	Ла-Оройа
3937055	ru	Либертад
3937485	en	Junín Department
3937485	ja	フニン県
3937485	ru	Хунин
3937513	ja	フリアカ
3937513	ru	Хульяка
3937733	ru	Хауха
3938415	ru	Ило
3938526	en	Ica
3938526	ja	イカ県
3938526	ru	Ика
3938527	en	Ica
3938527	ru	Ика
3938527	ja	イカ
3939285	ru	Уараль
3939459	en	Huancayo
3939459	ru	Уанкайо
3939459	ja	ワンカヨ
3939467	en	Huancavelica
3939467	ru	Уанкавелика
3939467	ja	ワンカベリカ県
3939470	en	Huancavelica
3939470	ru	Уанкавелика
3939470	ja	ワンカベリカ
3939541	ru	Уанкане
3939541	en	Huancané
3940002	ru	Уачо
3940002	en	Huacho
3940002	ja	ワチョ
3941583	en	Cuzco Department
3941583	ja	クスコ県
3941583	ru	Куско
3941584	en	Cusco
3941584	ja	クスコ
3941584	ru	Куско
3942548	ru	Консепсьон
3942548	en	Concepción
3943789	ru	Чинча-Альта
3944797	en	Cerro de Pasco
3944797	ru	Серро-де-Паско
3944797	ja	セロ・デ・パスコ
3946083	en	Callao
3946083	ja	カヤオ
3946083	ru	Кальяо
3946937	ru	Асангаро
3946937	en	Azángaro
3946937	ja	アサンガロ
3947018	en	Ayacucho
3947018	ja	アヤクーチョ県
3947018	ru	Аякучо
3947019	en	Ayacucho
3947019	ru	Аякучо
3947019	ja	アヤクーチョ
3947173	en	Atalaya
3947319	en	Arequipa
3947319	ja	アレキパ県
3947319	ru	Арекипа
3947322	en	Arequipa
3947322	ja	アレキパ
3947322	ru	Арекипа
3947421	en	Apurímac Department
3947421	ja	アプリマク県
3947421	ru	Апуримак
3947740	ru	Андауайлас
3948642	en	Abancay
3948642	ru	Абанкай
3948642	ja	アバンカイ
8689276	en	Sivia
4019991	en	Marquesas Islands
4019991	ja	マルケサス諸島
4020109	ru	Атуона
4020109	en	Atuona
4020109	ja	アツオナ
4030556	ru	Рикитеа
4030556	en	Rikitea
4030556	ja	リキテア
4030621	en	Tuamotu-Gambier Islands
4030621	ja	トゥアモトゥ・ガンビエ諸島
4030656	ru	Французская Полинезия
4030656	ja	仏領ポリネシア
4030656	en	French Polynesia
4033077	en	Vaitape
4033077	ru	Вайтапе
4033077	ja	バイタペ
4033205	en	Uturoa
4033205	ru	Утуроа
4033205	ja	ウトゥロア
4033936	en	Papeete
4033936	ja	パペーテ
4033936	ru	Папеэте
4034364	en	Leeward Islands
4034364	ja	リーワード諸島
4034366	en	Austral Islands
4034366	ja	オーストラル諸島
4034496	en	Fare
4034561	en	Faaa
8063344	en	Taiohae
8063344	ru	Таиохаэ
8063344	ja	タイオハエ
2083537	ja	ウェワク
2083537	ru	Вевак
2083537	en	Wewak
2083546	ja	西ニューブリテン州
2083546	ru	Западная Новая Британия
2083546	en	West New Britain Province
2083549	ru	Западная провинция
2083549	en	Western Province
2083549	ja	西部州
2083551	en	Western Highlands Province
2083551	ja	西部山岳州
2083551	ru	Уэстерн-Хайлендс
2084246	en	Wabag
2084246	ru	Вабаг
2084246	ja	ワバグ
2084442	en	Vanimo
2084442	ru	Ванимо
2084442	ja	ワニモ
2085772	en	Tari
2085772	ru	Тари
2085772	ja	タリ
2086331	en	Southern Highlands Province
2086331	ja	南部山岳州
2086331	ru	Саутерн-Хайлендс
2087246	en	Sandaun Province
2087246	ja	サンダウン州
2087246	ru	Сандаун
2087894	en	Rabaul
2087894	ja	ラバウル
2087894	ru	Рабаул
2088122	en	Port Moresby
2088122	ja	ポートモレスビー
2088122	ru	Порт-Морсби
2088163	ru	Попондетта
2088163	en	Popondetta
2088163	ja	ポポンデッタ
2088628	en	Papua New Guinea
2088628	ja	パプア・ニューギニア
